OBJECTID,TransectID,SurveySide,SurveyYear,PocketEstuary,Shape_Length,Shape_Area
30158,400,Left,2001,0,285.845226083842817,4894.493525594330094
30159,399,Left,2001,0,35.606833700407194,2.911029351043725
30160,404,Left,2001,0,35.606833700407194,2.911029351043725
30161,399,Left,2001,0,226.233722101547471,2164.529135263994249
30162,405,Left,2001,0,226.233722101547471,2164.529135263994249
30163,399,Left,2001,0,373.566805092048412,5822.317324529586585
30164,407,Right,2001,0,373.566805092048412,5822.317324529586585
30165,399,Left,2001,0,149.833490971642362,811.245922537586239
30166,435,Right,2001,0,149.833490971642362,811.245922537586239
30167,399,Right,2001,0,181.255730459057588,0.330074735535163
30168,407,Left,2001,0,181.255730459057588,0.330074735535163
30169,399,Right,2001,0,341.788891179354437,3617.148065856302310
30170,434,Right,2001,0,341.788891179354437,3617.148065856302310
30171,400,Left,2001,0,451.462000431027604,4842.826316113674693
30172,404,Left,2001,0,451.462000431027604,4842.826316113674693
30173,400,Right,2001,0,33.809684444804866,27.637584826076402
30174,405,Left,2001,0,33.809684444804866,27.637584826076402
30175,401,Left,2001,0,17.426687506345957,11.365679957093484
30176,403,Left,2001,0,17.426687506345957,11.365679957093484
30177,401,Right,2001,0,3.800126108049750,0.584197055162250
30178,403,Left,2001,0,3.800126108049750,0.584197055162250
30179,404,Left,2001,0,583.605380147929623,20356.253785767501540
30180,405,Left,2001,0,583.605380147929623,20356.253785767501540
30181,407,Left,2001,0,687.553204421364057,27297.123129046685790
30182,435,Left,2001,0,687.553204421364057,27297.123129046685790
30183,407,Left,2001,0,662.643126976341932,23472.861164795365767
30184,435,Right,2001,0,662.643126976341932,23472.861164795365767
30185,407,Right,2001,0,501.369157757712742,6912.900453718775680
30186,435,Left,2001,0,501.369157757712742,6912.900453718775680
30187,407,Right,2001,0,678.011733905923506,25821.845278327509732
30188,435,Right,2001,0,678.011733905923506,25821.845278327509732
30189,413,Right,2001,0,344.832780691065977,1557.127596220418809
30190,414,Right,2001,0,344.832780691065977,1557.127596220418809
30191,414,Left,2001,0,1746.700332047397296,70649.998304485008703
30192,414,Right,2001,0,1746.700332047397296,70649.998304485008703
30193,429,Left,2001,0,104.451865034254681,338.508685577191045
30194,487,Right,2001,0,104.451865034254681,338.508685577191045
30195,434,Left,2001,0,26.188508984200070,19.125237806854940
30196,435,Left,2001,0,26.188508984200070,19.125237806854940
30197,437,Right,2001,0,34.010309268767429,42.966734890229347
30198,442,Right,2001,0,34.010309268767429,42.966734890229347
30199,438,Left,2001,0,78.979603372132402,294.643824506372937
30200,450,Right,2001,0,78.979603372132402,294.643824506372937
30201,438,Right,2001,0,1.281314437472250,0.002520953829556
30202,442,Right,2001,0,1.281314437472250,0.002520953829556
30203,442,Left,2001,0,1324.059319071745222,54398.722829970502062
30204,442,Right,2001,0,1324.059319071745222,54398.722829970502062
30205,444,Left,2001,0,5166.732645737141866,222863.692462364939274
30206,444,Right,2001,0,5166.732645737141866,222863.692462364939274
30207,450,Left,2001,0,3730.061420801441272,154052.254007329116575
30208,450,Right,2001,0,3730.061420801441272,154052.254007329116575
30209,462,Left,2001,0,1750.523381845488075,74302.175405317771947
30210,462,Right,2001,0,1750.523381845488075,74302.175405317771947
30211,463,Left,2001,0,1574.356739920029668,64571.405998331501905
30212,463,Right,2001,0,1574.356739920029668,64571.405998331501905
30213,464,Left,2001,0,260.694610521833340,2117.287374290239313
30214,465,Left,2001,0,260.694610521833340,2117.287374290239313
30215,464,Left,2001,0,38.940736367108116,21.085285600598045
30216,467,Right,2001,0,38.940736367108116,21.085285600598045
30217,465,Left,2001,0,38.947266671477962,21.092956848918632
30218,467,Right,2001,0,38.947266671477962,21.092956848918632
30219,474,Left,2001,0,43.218530999277291,78.787373121023705
30220,475,Left,2001,0,43.218530999277291,78.787373121023705
30221,474,Left,2001,0,62.411664290545858,38.812172121563677
30222,570,Left,2001,0,62.411664290545858,38.812172121563677
30223,475,Left,2001,0,412.986400920422284,93.249790815629126
30224,570,Left,2001,0,412.986400920422284,93.249790815629126
30225,475,Right,2001,0,3.129557018405900,0.029508605209247
30226,569,Right,2001,0,3.129557018405900,0.029508605209247
30227,475,Right,2001,0,3.135343315276943,0.029673293651553
30228,570,Right,2001,0,3.135343315276943,0.029673293651553
30229,476,Left,2001,0,84.311120650783465,315.534737967980732
30230,639,Left,2001,0,84.311120650783465,315.534737967980732
30231,478,Right,2001,0,10.701258625327124,4.599883148165203
30232,479,Right,2001,0,10.701258625327124,4.599883148165203
30233,490,Right,2001,0,199.524086182743673,1764.509608528760282
30234,491,Right,2001,0,199.524086182743673,1764.509608528760282
30235,495,Right,2001,0,427.046994332129486,11421.924707746893546
30236,496,Right,2001,0,427.046994332129486,11421.924707746893546
30237,505,Right,2001,0,424.350917411757905,9964.033180614462253
30238,506,Right,2001,0,424.350917411757905,9964.033180614462253
30239,509,Left,2001,0,7728.547742128586833,284745.292477238923311
30240,509,Right,2001,0,7728.547742128586833,284745.292477238923311
30241,513,Left,2001,0,1232.662950585383442,56816.346394478641741
30242,513,Right,2001,0,1232.662950585383442,56816.346394478641741
30243,521,Left,2001,0,5414.085384576762408,232838.550327596312854
30244,521,Right,2001,0,5414.085384576762408,232838.550327596312854
30245,525,Left,2001,1,1047.675294907319085,14639.858824501921845
30246,541,Left,2001,0,4813.594556985317467,219589.233681491896277
30247,541,Right,2001,0,4813.594556985317467,219589.233681491896277
30248,545,Left,2001,0,1524.908048498961080,62127.884212739932991
30249,545,Right,2001,0,1524.908048498961080,62127.884212739932991
30250,550,Left,2001,0,1100.980323682166954,36426.299981772572210
30251,550,Right,2001,0,1100.980323682166954,36426.299981772572210
30252,553,Left,2001,0,480.050219822812437,14457.500900380253370
30253,554,Left,2001,0,480.050219822812437,14457.500900380253370
30254,569,Right,2001,0,267.023257412900421,708.486675321074699
30255,570,Right,2001,0,267.023257412900421,708.486675321074699
30256,571,Left,2001,0,748.953078636717578,19993.440649540403683
30257,576,Right,2001,0,748.953078636717578,19993.440649540403683
30258,571,Left,2001,0,557.558944569659729,17868.639740547045221
30259,580,Left,2001,0,557.558944569659729,17868.639740547045221
30260,571,Right,2001,0,547.360747616031517,21344.646890385571169
30261,572,Right,2001,0,547.360747616031517,21344.646890385571169
30262,571,Right,2001,0,380.150799791149268,4033.155448568494648
30263,580,Left,2001,0,380.150799791149268,4033.155448568494648
30264,572,Left,2001,0,547.544367016242404,9944.784527103001892
30265,576,Right,2001,0,547.544367016242404,9944.784527103001892
30266,572,Left,2001,0,552.380612625216145,13575.741862571760066
30267,580,Right,2001,0,552.380612625216145,13575.741862571760066
30268,572,Right,2001,0,588.029825403881887,23596.705458450913284
30269,573,Right,2001,0,588.029825403881887,23596.705458450913284
30270,573,Left,2001,0,604.602486700511236,24669.658137021910079
30271,577,Left,2001,0,604.602486700511236,24669.658137021910079
30272,573,Left,2001,0,605.602247329220745,24590.583157414410380
30273,580,Right,2001,0,605.602247329220745,24590.583157414410380
30274,573,Right,2001,0,348.214860783671043,1649.089496367262200
30275,574,Right,2001,0,348.214860783671043,1649.089496367262200
30276,573,Right,2001,0,767.693085276953980,11662.466069835485541
30277,577,Left,2001,0,767.693085276953980,11662.466069835485541
30278,573,Right,2001,0,772.191014963372140,13736.052812058209383
30279,577,Right,2001,0,772.191014963372140,13736.052812058209383
30280,573,Right,2001,0,699.865511666290331,12655.173166002823564
30281,580,Left,2001,0,699.865511666290331,12655.173166002823564
30282,573,Right,2001,0,792.375746473209347,13917.820806326004458
30283,580,Right,2001,0,792.375746473209347,13917.820806326004458
30284,574,Right,2001,0,349.829888177354462,1784.661837426334841
30285,575,Right,2001,0,349.829888177354462,1784.661837426334841
30286,575,Left,2001,0,147.269053996148898,877.757393410415489
30287,576,Left,2001,0,147.269053996148898,877.757393410415489
30288,575,Left,2001,0,375.854756498002416,51.308239393589560
30289,580,Left,2001,0,375.854756498002416,51.308239393589560
30290,576,Left,2001,0,238.763040428675026,11.358175725783346
30291,580,Left,2001,0,238.763040428675026,11.358175725783346
30292,576,Right,2001,0,339.739387355781332,941.942810182273547
30293,577,Right,2001,0,339.739387355781332,941.942810182273547
30294,576,Right,2001,0,584.695617311451429,19903.205506653201155
30295,580,Left,2001,0,584.695617311451429,19903.205506653201155
30296,576,Right,2001,0,493.930496090477845,3086.046887295953638
30297,580,Right,2001,0,493.930496090477845,3086.046887295953638
30298,577,Left,2001,0,407.823637711279275,4471.594613407583893
30299,580,Left,2001,0,407.823637711279275,4471.594613407583893
30300,577,Left,2001,0,582.064183280885686,18176.680028944054357
30301,580,Right,2001,0,582.064183280885686,18176.680028944054357
30302,577,Right,2001,0,233.738011333880820,2490.984071440760999
30303,580,Left,2001,0,233.738011333880820,2490.984071440760999
30304,577,Right,2001,0,317.603499905510603,2780.608825508592872
30305,580,Right,2001,0,317.603499905510603,2780.608825508592872
30306,580,Right,2001,0,172.947386455649678,626.795072403345785
30307,581,Right,2001,0,172.947386455649678,626.795072403345785
30308,580,Right,2001,0,16.590016866394610,1.813668570151846
30309,583,Right,2001,0,16.590016866394610,1.813668570151846
30310,581,Right,2001,0,181.289836403806504,5.392079495822372
30311,583,Right,2001,0,181.289836403806504,5.392079495822372
30312,583,Left,2001,0,363.684539669283254,2967.636598309809415
30313,584,Left,2001,0,363.684539669283254,2967.636598309809415
30314,585,Left,2001,0,204.993334853476313,1609.008324084750484
30315,597,Right,2001,0,204.993334853476313,1609.008324084750484
30316,585,Left,2001,0,64.846639139069495,155.126567805958189
30317,598,Right,2001,0,64.846639139069495,155.126567805958189
30318,585,Right,2001,0,1646.095790693781055,57490.670030880348349
30319,595,Right,2001,0,1646.095790693781055,57490.670030880348349
30320,585,Right,2001,0,327.166713096025319,4740.891416683528405
30321,597,Left,2001,0,327.166713096025319,4740.891416683528405
30322,585,Right,2001,0,522.949651274951066,15541.877450025573125
30323,597,Right,2001,0,522.949651274951066,15541.877450025573125
30324,595,Right,2001,0,548.250902045357975,8093.992886684961377
30325,597,Left,2001,0,548.250902045357975,8093.992886684961377
30326,595,Right,2001,0,522.858581755858609,15534.408999865814621
30327,597,Right,2001,0,522.858581755858609,15534.408999865814621
30328,597,Right,2001,0,444.098952568958794,10851.310104181751740
30329,598,Right,2001,0,444.098952568958794,10851.310104181751740
30330,601,Left,2001,0,746.499798398183543,29324.054660659603542
30331,601,Right,2001,0,746.499798398183543,29324.054660659603542
30332,605,Left,2001,0,1659.947141849941090,68105.024132408085279
30333,605,Right,2001,0,1659.947141849941090,68105.024132408085279
30334,611,Left,2001,0,1696.563984134881593,64320.993867534802121
30335,611,Right,2001,0,1696.563984134881593,64320.993867534802121
30336,611,Left,2001,0,567.970596778419463,17095.081201017361309
30337,615,Left,2001,0,567.970596778419463,17095.081201017361309
30338,611,Left,2001,0,522.408943300257079,12561.761215850012377
30339,617,Right,2001,0,522.408943300257079,12561.761215850012377
30340,613,Left,2001,0,2035.084023866572352,81661.543436526728328
30341,613,Right,2001,0,2035.084023866572352,81661.543436526728328
30342,615,Left,2001,0,573.331297985565925,21019.608992849181959
30343,617,Right,2001,0,573.331297985565925,21019.608992849181959
30344,639,Left,2001,0,328.556994512417987,12.979249010881176
30345,644,Right,2001,0,328.556994512417987,12.979249010881176
30346,640,Right,2001,0,45.095930161550434,13.057369591519056
30347,644,Left,2001,0,45.095930161550434,13.057369591519056
30348,640,Right,2001,0,372.933813653655136,76.478847888286225
30349,645,Left,2001,0,372.933813653655136,76.478847888286225
30350,646,Left,2001,0,1465.017090764319619,59908.442320432222914
30351,646,Right,2001,0,1465.017090764319619,59908.442320432222914
30352,647,Left,2001,0,216.698345175287642,1494.682246249222089
30353,648,Left,2001,0,216.698345175287642,1494.682246249222089
30354,647,Left,2001,0,162.877986036332118,4.965823468456652
30355,649,Right,2001,0,162.877986036332118,4.965823468456652
30356,647,Right,2001,0,219.775873290440558,39.035623936709356
30357,648,Left,2001,0,219.775873290440558,39.035623936709356
30358,647,Right,2001,0,316.034974329604893,39.703544383612169
30359,649,Left,2001,0,316.034974329604893,39.703544383612169
30360,648,Left,2001,0,248.248797643844171,3440.907965751895972
30361,649,Left,2001,0,248.248797643844171,3440.907965751895972
30362,648,Left,2001,0,147.227105415622646,1.004732611168476
30363,649,Right,2001,0,147.227105415622646,1.004732611168476
30364,650,Left,2001,0,1949.084073687702357,83000.324584799251170
30365,650,Right,2001,0,1949.084073687702357,83000.324584799251170
30366,651,Left,2001,0,106.373329647272129,511.208388189493292
30367,657,Left,2001,0,106.373329647272129,511.208388189493292
30368,651,Right,2001,0,381.347950945528567,32.047875878839875
30369,652,Left,2001,0,381.347950945528567,32.047875878839875
30370,651,Right,2001,0,178.037383701896260,1832.096536634714994
30371,652,Right,2001,0,178.037383701896260,1832.096536634714994
30372,651,Right,2001,0,381.510932749424001,46.083600349356345
30373,653,Left,2001,0,381.510932749424001,46.083600349356345
30374,652,Left,2001,0,84.230008841597254,266.177731117288033
30375,652,Right,2001,0,84.230008841597254,266.177731117288033
30376,16,Left,2001,0,1123.260516123752041,21598.675117508722906
30377,26,Left,2001,0,1123.260516123752041,21598.675117508722906
30378,28,Right,2001,0,1123.260516123752041,21598.675117508722906
30379,16,Left,2001,0,541.765849396296062,16837.599934535759530
30380,28,Right,2001,0,541.765849396296062,16837.599934535759530
30381,31,Right,2001,0,541.765849396296062,16837.599934535759530
30382,16,Left,2001,0,590.789025787669857,24236.359135383125249
30383,29,Left,2001,0,590.789025787669857,24236.359135383125249
30384,31,Left,2001,0,590.789025787669857,24236.359135383125249
30385,16,Left,2001,0,603.780679704888939,19541.202779588602425
30386,29,Right,2001,0,603.780679704888939,19541.202779588602425
30387,31,Left,2001,0,603.780679704888939,19541.202779588602425
30388,16,Left,2001,0,483.947573682174493,11638.396435062812088
30389,29,Right,2001,0,483.947573682174493,11638.396435062812088
30390,31,Right,2001,0,483.947573682174493,11638.396435062812088
30391,16,Right,2001,0,532.913569186135419,13770.726366304908879
30392,29,Left,2001,0,532.913569186135419,13770.726366304908879
30393,31,Left,2001,0,532.913569186135419,13770.726366304908879
30394,16,Right,2001,0,668.392465621479005,24354.801685187409021
30395,29,Left,2001,0,668.392465621479005,24354.801685187409021
30396,31,Right,2001,0,668.392465621479005,24354.801685187409021
30397,24,Left,2001,0,465.797007752356649,2958.201844941204399
30398,26,Left,2001,0,465.797007752356649,2958.201844941204399
30399,26,Right,2001,0,465.797007752356649,2958.201844941204399
30400,24,Left,2001,0,301.120836788980341,2532.944002552558686
30401,26,Right,2001,0,301.120836788980341,2532.944002552558686
30402,27,Right,2001,0,301.120836788980341,2532.944002552558686
30403,24,Left,2001,0,2212.175997514990740,48283.645447691756999
