OID_,abbrev,name,count_yr,min_temp,max_temp,min_wind,max_wind,wind_direction,min_snow,max_snow,still_water,moving_water,am_cloud,pm_cloud,am_rain_cond_names,pm_rain_cond_names,am_snow_cond_names,pm_snow_cond_names
2064,BCVE,Vernon,93,11.000000000000000,19.000000000000000,3.000000000000000,3.000000000000000,North,8.000000000000000,18.000000000000000,Partly Open,Partly Open,Cloudy,Cloudy,None,None,Light,Light
2065,BCVI,Victoria,93,34.000000000000000,42.000000000000000,0.000000000000000,20.000000000000000,Variable,0.000000000000000,9.000000000000000,Open,Open,Foggy,Cloudy,Light,Light,None,None
2066,BCVL,Vaseux Lake,93,8.000000000000000,13.000000000000000,0.000000000000000,12.000000000000000,Northwest,6.000000000000000,24.000000000000000,Partly Open,Partly Open,Partly Clear,Partly Clear,Unknown,Unknown,Unknown,Unknown
2067,BCWG,Wells Gray,93,1.000000000000000,5.000000000000000,10.000000000000000,15.000000000000000,Northwest,25.000000000000000,39.000000000000000,Frozen,Partly Open,Cloudy,Partly Clear,None,None,Light,Light
2068,BCWH,Whistler,93,3.000000000000000,10.000000000000000,5.000000000000000,5.000000000000000,South,43.000000000000000,43.000000000000000,Frozen,Partly Frozen,Clear,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
2069,BCWR,White Rock-Surrey-Langley,93,15.000000000000000,30.000000000000000,7.000000000000000,7.000000000000000,East,3.000000000000000,3.000000000000000,Frozen,Partly Frozen,Cloudy,Cloudy,None,None,Light,Light
2070,WA0G,Chelan,93,16.000000000000000,24.000000000000000,10.000000000000000,10.000000000000000,Southeast,8.000000000000000,8.000000000000000,Partly Open,Open,Foggy,Cloudy,None,None,None,Light
2071,WABG,Bellingham,93,36.000000000000000,40.000000000000000,5.000000000000000,20.000000000000000,Southeast,0.000000000000000,3.000000000000000,Partly Frozen,Open,Cloudy,Unknown,None,Light,None,None
2072,WACC,Cowlitz-Columbia,93,32.000000000000000,37.000000000000000,0.000000000000000,0.000000000000000,Calm,2.000000000000000,6.000000000000000,Open,Open,Cloudy,Clear,None,None,Light,None
2073,WAEA,East Lake Washington,93,28.000000000000000,38.000000000000000,5.000000000000000,5.000000000000000,North,0.000000000000000,0.000000000000000,Open,Open,Partly Cloudy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
2074,WAED,Edmonds,93,30.000000000000000,43.000000000000000,5.000000000000000,5.000000000000000,North,1.000000000000000,1.000000000000000,Partly Frozen,Open,Foggy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
2075,WAEL,Ellensburg,93,12.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,West,6.000000000000000,14.000000000000000,Frozen,Partly Open,Cloudy,Cloudy,Unknown,Unknown,Unknown,Unknown
2076,WAGC,Grand Coulee,93,24.000000000000000,28.000000000000000,0.000000000000000,0.000000000000000,Calm,8.000000000000000,8.000000000000000,Partly Open,Partly Open,Foggy,Partly Cloudy,None,None,Light,Light
2077,WAGH,Grays Harbor,93,40.000000000000000,43.000000000000000,10.000000000000000,30.000000000000000,West,0.000000000000000,0.000000000000000,Open,Open,Partly Cloudy,Cloudy,None,Light,None,None
2078,WAKA,Kent-Auburn,93,35.000000000000000,42.000000000000000,10.000000000000000,15.000000000000000,Northeast,0.000000000000000,0.000000000000000,Open,Open,Partly Clear,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
2079,WAKC,Kitsap County,93,31.000000000000000,45.000000000000000,0.000000000000000,20.000000000000000,Variable,0.000000000000000,2.000000000000000,Partly Open,Open,Foggy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
2080,WALP,Leadbetter Point,93,32.000000000000000,39.000000000000000,10.000000000000000,20.000000000000000,South,0.000000000000000,0.000000000000000,Open,Open,Cloudy,Cloudy,Heavy,Heavy,None,None
2081,WAML,Moses Lake,93,20.000000000000000,24.000000000000000,2.000000000000000,3.000000000000000,North,8.000000000000000,8.000000000000000,Frozen,Open,Cloudy,Cloudy,Unknown,Unknown,Unknown,Unknown
2082,WANC,North Cascades,93,24.000000000000000,28.000000000000000,0.000000000000000,0.000000000000000,Calm,12.000000000000000,12.000000000000000,Partly Open,Open,Unknown,Unknown,None,None,Heavy,"Heavy,Light"
2083,WAOH,Oak Harbor,93,32.000000000000000,42.000000000000000,10.000000000000000,35.000000000000000,Southeast,0.000000000000000,4.000000000000000,Open,Open,Cloudy,Cloudy,Light,Light,None,None
2084,WAOL,Olympia,93,33.000000000000000,42.000000000000000,22.000000000000000,26.000000000000000,South,0.000000000000000,3.000000000000000,Partly Frozen,Open,Cloudy,Cloudy,"Heavy,Light","Heavy,Light",None,None
2085,WAPB,Padilla Bay,93,25.000000000000000,35.000000000000000,5.000000000000000,15.000000000000000,Northeast,0.000000000000000,0.000000000000000,Open,Open,Partly Clear,Partly Clear,Unknown,Unknown,Unknown,Unknown
2086,BCVA,Vancouver,94,27.000000000000000,45.000000000000000,0.000000000000000,8.000000000000000,Variable,0.000000000000000,0.000000000000000,Open,Open,Foggy,Clear,Unknown,Unknown,Unknown,Unknown
2087,BCVE,Vernon,94,34.000000000000000,36.000000000000000,0.000000000000000,0.000000000000000,Calm,0.000000000000000,0.000000000000000,Partly Open,Open,Cloudy,Cloudy,Unknown,Unknown,Unknown,Unknown
2088,BCVI,Victoria,94,35.000000000000000,45.000000000000000,0.000000000000000,20.000000000000000,Variable,0.000000000000000,0.000000000000000,Open,Open,Cloudy,Cloudy,Unknown,Unknown,Unknown,Unknown
2089,BCVL,Vaseux Lake,94,33.000000000000000,41.000000000000000,5.000000000000000,30.000000000000000,,1.000000000000000,12.000000000000000,Partly Frozen,Open,Cloudy,Cloudy,None,None,Heavy,None
2090,BCWH,Whistler,94,32.000000000000000,46.000000000000000,0.000000000000000,0.000000000000000,Calm,52.000000000000000,52.000000000000000,Frozen,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
2091,BCWR,White Rock-Surrey-Langley,94,40.000000000000000,50.000000000000000,10.000000000000000,30.000000000000000,Southeast,0.000000000000000,0.000000000000000,Open,Open,Cloudy,Partly Clear,"Heavy,Light",Light,None,None
2092,WABG,Bellingham,94,26.000000000000000,40.000000000000000,0.000000000000000,5.000000000000000,Variable,0.000000000000000,0.000000000000000,Partly Frozen,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
2093,WACC,Cowlitz-Columbia,94,48.000000000000000,54.000000000000000,5.000000000000000,5.000000000000000,,0.000000000000000,0.000000000000000,Open,Open,Clear,Partly Clear,Unknown,Unknown,Unknown,Unknown
2094,WACL,Chelan,94,24.000000000000000,29.000000000000000,0.000000000000000,0.000000000000000,Calm,6.000000000000000,8.000000000000000,Partly Open,Partly Open,Foggy,Cloudy,Unknown,Unknown,Unknown,Unknown
2095,WAEA,East Lake Washington,94,32.000000000000000,42.000000000000000,5.000000000000000,5.000000000000000,North,0.000000000000000,0.000000000000000,Partly Open,Open,Partly Cloudy,Partly Clear,Unknown,Unknown,Unknown,Unknown
2096,WAED,Edmonds,94,26.000000000000000,40.000000000000000,3.000000000000000,10.000000000000000,Variable,0.000000000000000,0.000000000000000,Partly Frozen,Open,Foggy,Partly Clear,Unknown,Unknown,Unknown,Unknown
2097,WAEL,Ellensburg,94,24.000000000000000,31.000000000000000,0.000000000000000,2.000000000000000,West,0.000000000000000,4.000000000000000,Partly Frozen,Open,Cloudy,Cloudy,Unknown,Unknown,Unknown,Unknown
2098,WAGC,Grand Coulee,94,29.000000000000000,34.000000000000000,3.000000000000000,5.000000000000000,Northeast,0.000000000000000,0.000000000000000,Partly Frozen,Open,Foggy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
2099,WAGH,Grays Harbor,94,31.000000000000000,41.000000000000000,7.000000000000000,7.000000000000000,South,0.000000000000000,0.000000000000000,Partly Open,Open,Partly Cloudy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
2100,WAKA,Kent-Auburn,94,31.000000000000000,39.000000000000000,0.000000000000000,5.000000000000000,South,0.000000000000000,0.000000000000000,Partly Frozen,Open,Foggy,Local Fog,Unknown,Unknown,Unknown,Unknown
2101,WAKC,Kitsap County,94,31.000000000000000,45.000000000000000,0.000000000000000,0.000000000000000,Calm,0.000000000000000,0.000000000000000,Open,Open,Foggy,Clear,Unknown,Unknown,Unknown,Unknown
2102,WALP,Leadbetter Point,94,27.000000000000000,38.000000000000000,0.000000000000000,20.000000000000000,South,0.000000000000000,0.000000000000000,Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
2103,WAML,Moses Lake,94,29.000000000000000,32.000000000000000,2.000000000000000,3.000000000000000,,0.000000000000000,0.000000000000000,Partly Open,Partly Frozen,Cloudy,Cloudy,Unknown,Unknown,Unknown,Unknown
2104,WANC,North Cascades,94,28.000000000000000,36.000000000000000,0.000000000000000,0.000000000000000,Calm,0.000000000000000,0.000000000000000,Partly Frozen,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
2105,WAOH,Oak Harbor,94,26.000000000000000,37.000000000000000,0.000000000000000,0.000000000000000,Calm,0.000000000000000,0.000000000000000,Open,Open,Partly Clear,Partly Clear,Unknown,Unknown,Unknown,Unknown
2106,WAOL,Olympia,94,27.000000000000000,45.000000000000000,0.000000000000000,10.000000000000000,South,0.000000000000000,0.000000000000000,Partly Frozen,Open,Foggy,Clear,Unknown,Unknown,Unknown,Unknown
2107,WAPB,Padilla Bay,94,32.000000000000000,45.000000000000000,5.000000000000000,5.000000000000000,West,0.000000000000000,0.000000000000000,Open,Open,Local Fog,Foggy,Unknown,Unknown,Unknown,Unknown
2108,BCVA,Vancouver,95,44.000000000000000,52.000000000000000,0.000000000000000,20.000000000000000,Southeast,0.000000000000000,0.000000000000000,Open,Open,Cloudy,Cloudy,Light,None,None,None
2109,BCVE,Vernon,95,28.000000000000000,40.000000000000000,5.000000000000000,5.000000000000000,South,0.000000000000000,24.000000000000000,Partly Frozen,Partly Frozen,Cloudy,Foggy,Light,None,None,None
2110,BCVI,Victoria,95,35.000000000000000,45.000000000000000,15.000000000000000,45.000000000000000,Variable,0.000000000000000,0.000000000000000,Open,Open,Cloudy,Cloudy,Unknown,Unknown,Unknown,Unknown
2111,BCVL,Vaseux Lake,95,40.000000000000000,46.000000000000000,0.000000000000000,5.000000000000000,North,0.000000000000000,12.000000000000000,Partly Frozen,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
2112,BCWG,Wells Gray,95,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,Calm,14.000000000000000,35.000000000000000,Frozen,Partly Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
2113,BCWH,Whistler,95,5.000000000000000,21.000000000000000,8.000000000000000,8.000000000000000,North,96.000000000000000,96.000000000000000,Frozen,Partly Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
2114,BCWR,White Rock-Surrey-Langley,95,20.000000000000000,36.000000000000000,5.000000000000000,20.000000000000000,Northeast,0.000000000000000,0.000000000000000,Frozen,Partly Frozen,Clear,Clear,Unknown,Unknown,Unknown,Unknown
2115,WABG,Bellingham,95,50.000000000000000,52.000000000000000,25.000000000000000,40.000000000000000,South,0.000000000000000,0.000000000000000,Open,Open,Cloudy,Cloudy,Unknown,Unknown,Unknown,Unknown
2116,WACC,Cowlitz-Columbia,95,34.000000000000000,45.000000000000000,5.000000000000000,10.000000000000000,,0.000000000000000,0.000000000000000,Partly Open,Open,Partly Cloudy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
2117,WACL,Chelan,95,32.000000000000000,43.000000000000000,0.000000000000000,0.000000000000000,Calm,8.000000000000000,14.000000000000000,Open,Open,Foggy,Partly Clear,Unknown,Unknown,Unknown,Unknown
2118,WAEA,East Lake Washington,95,32.000000000000000,50.000000000000000,5.000000000000000,5.000000000000000,North,0.000000000000000,0.000000000000000,Open,Open,Partly Cloudy,Clear,Light,None,None,None
2119,WAED,Edmonds,95,38.000000000000000,45.000000000000000,10.000000000000000,25.000000000000000,South,0.000000000000000,0.000000000000000,Open,Open,Clear,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
2120,WAEL,Ellensburg,95,30.000000000000000,35.000000000000000,0.000000000000000,4.000000000000000,Northwest,2.000000000000000,6.000000000000000,Frozen,Open,Foggy,Foggy,Unknown,Unknown,Unknown,Unknown
2121,WAGC,Grand Coulee,95,30.000000000000000,35.000000000000000,15.000000000000000,15.000000000000000,Northwest,0.000000000000000,0.000000000000000,Partly Frozen,Partly Open,Partly Cloudy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
2122,WAGH,Grays Harbor,95,45.000000000000000,47.000000000000000,30.000000000000000,30.000000000000000,,0.000000000000000,0.000000000000000,Open,Open,Cloudy,Cloudy,Heavy,Heavy,None,None
2123,WAKA,Kent-Auburn,95,38.000000000000000,46.000000000000000,0.000000000000000,10.000000000000000,Southeast,0.000000000000000,0.000000000000000,Partly Frozen,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
2124,WAKC,Kitsap County,95,40.000000000000000,45.000000000000000,0.000000000000000,0.000000000000000,Calm,0.000000000000000,0.000000000000000,Open,Open,Unknown,Unknown,Heavy,Heavy,None,None
2125,WALP,Leadbetter Point,95,44.000000000000000,52.000000000000000,20.000000000000000,65.000000000000000,South,0.000000000000000,0.000000000000000,Open,Open,Cloudy,Cloudy,Heavy,Heavy,None,None
2126,WAML,Moses Lake,95,30.000000000000000,38.000000000000000,10.000000000000000,15.000000000000000,Northwest,0.000000000000000,0.000000000000000,Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
2127,WANC,North Cascades,95,44.000000000000000,48.000000000000000,2.000000000000000,6.000000000000000,North,10.000000000000000,15.000000000000000,Partly Open,Open,Cloudy,Cloudy,"Heavy,Light","Heavy,Light",None,None
2128,WAOH,Oak Harbor,95,45.000000000000000,55.000000000000000,15.000000000000000,40.000000000000000,,0.000000000000000,0.000000000000000,Open,Open,Cloudy,Cloudy,Light,Light,None,None
2129,WAOL,Olympia,95,46.000000000000000,50.000000000000000,5.000000000000000,20.000000000000000,South,0.000000000000000,0.000000000000000,Open,Open,Partly Cloudy,Partly Cloudy,"Heavy,Light","Heavy,Light",None,None
2130,WAPB,Padilla Bay,95,34.000000000000000,45.000000000000000,0.000000000000000,15.000000000000000,North,0.000000000000000,0.000000000000000,Open,Open,Clear,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
2131,BCTI,Tahsis Inlet,96,44.000000000000000,48.000000000000000,0.000000000000000,0.000000000000000,Calm,0.000000000000000,0.000000000000000,Open,Open,Foggy,Partly Cloudy,Light,Light,None,None
2132,BCVA,Vancouver,96,39.000000000000000,45.000000000000000,0.000000000000000,6.000000000000000,Southeast,0.000000000000000,0.000000000000000,Open,Open,Cloudy,Cloudy,Light,Light,None,None
2133,BCVE,Vernon,96,28.000000000000000,36.000000000000000,0.000000000000000,0.000000000000000,Calm,5.000000000000000,20.000000000000000,Frozen,Partly Open,Cloudy,Cloudy,None,None,None,Light
2134,BCVI,Victoria,96,46.000000000000000,52.000000000000000,10.000000000000000,10.000000000000000,South,0.000000000000000,0.000000000000000,Open,Open,Cloudy,Cloudy,Unknown,Unknown,Unknown,Unknown
2135,BCVL,Vaseux Lake,96,32.000000000000000,34.000000000000000,0.000000000000000,0.000000000000000,Calm,0.000000000000000,8.000000000000000,Partly Frozen,Open,Partly Cloudy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
2136,BCWG,Wells Gray,96,29.000000000000000,31.000000000000000,0.000000000000000,0.000000000000000,Calm,15.000000000000000,65.000000000000000,Frozen,Partly Open,Cloudy,Cloudy,Unknown,Unknown,Unknown,Unknown
2137,BCWH,Whistler,96,24.000000000000000,32.000000000000000,5.000000000000000,5.000000000000000,North,57.000000000000000,57.000000000000000,Partly Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
2138,BCWR,White Rock-Surrey-Langley,96,41.000000000000000,44.000000000000000,5.000000000000000,5.000000000000000,Southeast,0.000000000000000,0.000000000000000,Open,Open,Cloudy,Cloudy,"Heavy,Light","Heavy,Light",None,None
2139,WABG,Bellingham,96,40.000000000000000,45.000000000000000,5.000000000000000,15.000000000000000,Northeast,0.000000000000000,0.000000000000000,Open,Open,Cloudy,Cloudy,None,Light,None,None
2140,WACC,Cowlitz-Columbia,96,45.000000000000000,51.000000000000000,0.000000000000000,0.000000000000000,Calm,0.000000000000000,0.000000000000000,Open,Open,Foggy,Cloudy,Unknown,Unknown,Unknown,Unknown
2141,WACL,Chelan,96,30.000000000000000,34.000000000000000,0.000000000000000,0.000000000000000,Unknown,2.000000000000000,8.000000000000000,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2142,WACT,Camas Prairie-Trout Lake,96,20.000000000000000,36.000000000000000,0.000000000000000,3.000000000000000,South,0.000000000000000,10.000000000000000,Partly Open,Open,Partly Cloudy,Cloudy,None,Light,None,None
2143,WAEA,East Lake Washington,96,40.000000000000000,55.000000000000000,5.000000000000000,5.000000000000000,North,0.000000000000000,0.000000000000000,Open,Open,Partly Cloudy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
2144,WAED,Edmonds,96,38.000000000000000,50.000000000000000,5.000000000000000,5.000000000000000,North,0.000000000000000,0.000000000000000,Open,Open,Cloudy,Cloudy,Light,"Heavy,Light",None,None
2145,WAEL,Ellensburg,96,28.000000000000000,32.000000000000000,0.000000000000000,2.000000000000000,West,1.000000000000000,4.000000000000000,Partly Open,Partly Frozen,Foggy,Foggy,Unknown,Unknown,Unknown,Unknown
2146,WAEV,Everett-Marysville,96,40.000000000000000,48.000000000000000,0.000000000000000,5.000000000000000,Variable,0.000000000000000,0.000000000000000,Open,Open,Cloudy,Partly Cloudy,Light,None,None,None
2147,WAGC,Grand Coulee,96,32.000000000000000,35.000000000000000,5.000000000000000,5.000000000000000,Northeast,2.000000000000000,2.000000000000000,Partly Frozen,Open,Foggy,Cloudy,Light,None,Light,None
2148,WAGH,Grays Harbor,96,40.000000000000000,45.000000000000000,5.000000000000000,5.000000000000000,,0.000000000000000,0.000000000000000,Open,Open,Partly Cloudy,Cloudy,Unknown,Unknown,Unknown,Unknown
2149,WAKA,Kent-Auburn,96,35.000000000000000,49.000000000000000,0.000000000000000,10.000000000000000,Southeast,0.000000000000000,0.000000000000000,Open,Open,Foggy,Partly Cloudy,Light,Light,None,None
2150,WAKC,Kitsap County,96,40.000000000000000,46.000000000000000,0.000000000000000,0.000000000000000,Calm,0.000000000000000,0.000000000000000,Partly Open,Partly Open,Cloudy,Cloudy,"Heavy,Light",Light,None,None
2151,WAML,Moses Lake,96,28.000000000000000,37.000000000000000,0.000000000000000,3.000000000000000,North,2.000000000000000,2.000000000000000,Frozen,Open,Foggy,Cloudy,None,Heavy,None,None
2152,WANC,North Cascades,96,38.000000000000000,46.000000000000000,0.000000000000000,6.000000000000000,Northeast,0.000000000000000,2.000000000000000,Open,Open,Cloudy,Cloudy,Unknown,Unknown,Unknown,Unknown
2153,WAOH,Oak Harbor,96,40.000000000000000,48.000000000000000,10.000000000000000,20.000000000000000,Southeast,0.000000000000000,0.000000000000000,Open,Open,Cloudy,Cloudy,Unknown,Unknown,Unknown,Unknown
2154,WAOL,Olympia,96,46.000000000000000,53.000000000000000,5.000000000000000,15.000000000000000,South,0.000000000000000,0.000000000000000,Open,Open,Foggy,Partly Cloudy,"Heavy,Light","Heavy,Light",None,None
2155,WAPB,Padilla Bay,96,46.000000000000000,49.000000000000000,0.000000000000000,6.000000000000000,North,0.000000000000000,0.000000000000000,Open,Open,Foggy,Cloudy,None,Light,None,None
